meetnet;locatie;nestbuis;jaar;datum;primaire_soort;soort_nl;type_waarneming;levensstadium;aantal;versheid_sporen
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-04-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-04-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-04-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-04-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-04-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;1;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;nee;muis onbekend;keutels;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;individu;adult;1;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;nee;Bosmuis/Grote bosmuis;individu;adult;1;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;nee;Bosmuis/Grote bosmuis;individu;adult;1;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
